call_id,customer_id,start_time,end_time,origin,destination,call_duration,call_cost
752,473,2022-09-24 11:54:29,2024-03-15 12:33:48,(037)942-7241x999,3423425120,539,101.54
753,753,2022-02-23 22:59:45,2021-10-29 12:59:31,(678)191-5063,001-811-983-8046x1072,2842,217.46
754,179,2022-03-08 02:24:37,2024-05-08 12:59:05,001-246-416-6116x21729,001-815-995-5975x201,3497,108.47
755,416,2023-04-16 02:19:06,2023-01-10 03:22:59,(036)290-8427,+1-681-258-8810x7379,1207,273.78
756,261,2022-09-07 11:49:59,2023-01-04 18:29:57,299.710.4015,001-994-992-9196x61214,1898,132.18
757,399,2023-10-20 09:14:12,2022-10-08 12:15:36,001-612-458-2290x694,(682)330-7694x4028,749,53.69
758,762,2024-09-08 19:12:26,2023-11-02 09:31:33,(326)665-0628x57708,(167)716-4316x6404,1495,216.37
759,614,2023-11-12 05:16:03,2023-01-06 05:24:53,001-107-850-4148x841,+1-641-528-8469,2773,273.85
760,741,2023-06-16 15:01:20,2022-11-24 21:59:46,997-885-4537x97102,+1-877-737-5942x9187,591,224.51
761,741,2022-01-05 09:28:25,2024-07-20 01:15:17,726.442.9181x6636,001-836-269-9208,2345,351.9
762,113,2022-12-25 12:47:50,2024-07-31 01:45:52,(156)239-6247,459.705.2609,55,459.3
763,256,2023-09-12 16:24:44,2022-08-19 23:10:09,(724)066-1408,4214609867,1314,247.56
764,442,2022-02-26 13:57:05,2022-04-12 07:00:45,477-148-9413x1753,116-021-7141,454,338.93
765,166,2023-07-20 10:56:34,2024-02-16 20:15:32,(039)733-3442x2497,(618)434-5678,737,166.57
766,870,2022-10-15 13:37:29,2022-07-15 20:29:11,124.375.3889x878,9542797716,57,499.99
767,78,2022-04-06 14:15:14,2022-08-31 01:55:34,(288)371-6034,+1-945-739-6917x698,2781,252.71
768,304,2022-11-15 02:58:13,2023-11-17 02:58:34,223.112.3757x662,+1-969-376-9565x77553,1257,224.16
769,212,2023-07-06 22:39:12,2024-07-29 08:38:16,3502674820,737-903-3053x674,1709,157.57
770,911,2024-10-03 19:01:49,2024-04-25 16:54:26,151-245-7308,996.382.0915,2553,69.63
771,363,2021-11-09 12:19:16,2024-07-25 10:26:44,920-473-1049x4884,1409418514,3431,404.16
772,704,2022-08-02 08:07:32,2022-03-19 08:50:37,(921)872-0071x9822,+1-190-891-3681,1327,80.57
773,314,2022-10-20 11:19:22,2022-06-23 19:36:15,629-124-7328,486-282-1784x93568,3483,50.67
774,2,2022-07-21 09:17:23,2024-02-23 14:48:51,(996)247-8332x0572,120.917.2090x7150,128,415.36
775,613,2021-12-02 17:33:54,2022-03-15 00:55:55,001-183-982-0294x60016,8826884146,1365,391.99
776,951,2021-10-14 20:46:58,2023-02-17 05:41:28,486.259.7101x222,+1-434-004-5675x25399,1347,440.39
777,29,2024-01-31 14:07:46,2022-01-22 03:29:24,001-884-831-4948x9111,628-765-1694x6245,2632,346.59
778,185,2022-08-28 20:40:36,2022-01-17 20:56:06,(275)056-9161,001-425-190-8891x4483,1727,464.41
779,567,2024-03-11 17:51:39,2021-11-14 02:53:47,+1-289-779-5058,809-998-8877x04938,2343,341.08
780,11,2022-04-12 22:03:21,2024-01-02 14:48:30,6643055180,001-195-017-0685,1086,19.28
781,796,2021-12-15 23:59:18,2021-10-24 06:52:26,001-649-250-4992x527,001-710-598-3655x00908,1421,129.79
782,579,2023-09-19 11:09:48,2022-11-27 02:33:34,8338536804,039.733.2557,1118,82.38
783,366,2022-11-20 11:41:23,2023-08-17 17:19:42,(152)674-2360x8890,600.688.9542x06351,1153,48.86
784,416,2024-01-26 17:32:25,2024-04-11 09:44:16,+1-671-620-7457x166,808-812-4275x6438,1532,78.74
785,324,2022-12-11 21:19:34,2022-05-31 12:47:40,+1-528-655-3099x26748,(787)387-8226,2351,172.83
786,407,2024-08-26 16:52:21,2022-08-08 10:29:37,780-910-6923x47099,0465984135,447,180.98
787,33,2024-04-30 13:37:33,2022-04-15 12:22:27,1008788549,(217)499-5833,141,369.29
788,281,2023-12-27 22:35:39,2022-04-19 08:48:21,010.503.9444x7829,7798289915,3495,259.33
789,363,2022-04-08 04:11:01,2022-08-16 22:00:16,848-805-0962x9744,+1-221-623-4578x9435,3251,437.39
790,44,2024-07-22 08:46:14,2022-03-04 03:28:50,087.744.4086x5293,001-791-545-2543,2969,471.51
791,872,2023-05-22 12:24:03,2021-12-01 17:43:33,4325216199,(079)845-8011x998,847,296.1
792,528,2021-12-06 02:17:37,2024-09-12 05:58:40,+1-709-118-5120x5398,(296)134-8700x694,3391,483.26
793,115,2022-05-22 05:49:04,2023-10-10 08:05:55,(339)520-1340,+1-855-358-5247x50387,790,479.69
794,337,2023-12-27 09:17:31,2023-11-25 17:20:33,1364878723,347.576.2799x21189,3066,191.45
795,131,2023-01-16 05:06:34,2023-06-16 11:40:10,001-481-402-2700,876.266.6969x7929,2688,43.93
796,147,2024-02-12 23:48:39,2024-07-26 05:44:49,001-680-261-0840x81916,821-508-5229x689,2763,397.32
797,458,2022-06-04 21:33:31,2023-10-28 00:48:30,725.217.5713x509,986-250-0440,3235,147.42
798,219,2022-12-10 04:03:45,2024-01-12 06:49:10,+1-745-133-1800x478,001-062-379-0184,3151,297.07
799,934,2023-05-26 09:05:28,2022-10-28 10:54:24,001-338-872-8085,001-867-153-2538x67867,1008,391.64
800,514,2024-05-21 22:49:14,2023-02-05 03:36:32,(172)311-1069,(733)371-7434x747,2301,386
801,92,2022-07-08 18:20:43,2022-07-03 16:49:02,+1-961-261-3421,+1-313-223-0508x045,1404,345.61
802,538,2023-09-19 23:59:03,2021-12-27 02:41:38,3666911827,587.454.3056x2810,2519,101.25
803,302,2023-05-27 00:17:49,2022-04-03 23:00:46,+1-152-712-2723x30006,315.937.7241,3121,295.06
804,986,2022-11-30 18:06:35,2021-10-22 09:37:14,+1-219-879-1357x2498,980.596.2079x06638,2620,38.43
805,45,2022-05-04 20:06:12,2024-02-19 13:07:48,(025)309-2208x8063,(513)942-6613x422,2766,324.14
806,376,2024-03-29 12:03:58,2023-08-13 05:17:25,2594549309,792.289.7742x72894,3338,86.64
807,252,2023-02-12 03:30:33,2024-08-23 19:30:57,+1-287-095-6933x87679,(753)348-0786x634,2255,240.52
808,833,2023-09-13 03:16:44,2022-07-22 19:38:35,001-764-281-9512x28020,+1-637-523-2812x812,1829,312.51
809,373,2022-08-27 06:48:09,2022-03-19 16:49:52,534-892-5667x6193,001-807-830-5386x010,1106,231.95
810,311,2022-12-15 08:20:34,2023-11-07 06:24:04,980.245.6018x9706,4137844465,224,188.52
811,927,2023-08-08 13:28:29,2022-08-31 10:58:49,6086810528,001-880-241-6176x45822,1004,206.37
812,137,2022-09-30 22:09:51,2023-12-20 18:14:23,+1-767-099-9403x4863,061.854.6246x628,3330,414.91
813,124,2022-10-13 17:30:18,2022-04-19 18:19:42,(218)578-9925,489.432.1266,3147,50.83
814,195,2022-06-24 20:15:54,2024-03-29 08:26:13,+1-700-534-5043x94767,001-864-507-9145,1080,348.02
815,377,2024-05-27 11:44:07,2023-09-24 04:55:24,(542)349-0347x20539,(019)362-4579,3567,160.19
816,250,2021-11-16 19:08:53,2024-09-02 14:26:22,868.280.2135,(630)110-1947,493,419.6
817,765,2024-05-02 13:09:13,2022-08-15 21:29:28,001-880-248-3711,+1-724-338-4750x08016,2946,357.38
818,470,2024-07-07 05:26:11,2024-03-11 17:03:23,(655)809-6014x49804,001-113-214-6933x84699,3515,468.32
819,766,2024-04-01 08:17:31,2024-06-19 09:28:15,+1-686-779-1229x1209,252-709-2698,1152,165.75
820,221,2022-11-28 00:33:39,2022-07-17 17:25:24,480.412.3238x1087,001-407-477-0146,232,345.18
821,921,2022-10-04 04:23:40,2023-05-31 08:01:50,580.753.5226x157,4951149774,2287,225.31
822,829,2024-07-17 03:24:42,2023-05-05 14:42:39,001-468-130-8485x135,710.580.9395,9,378.03
823,1,2023-11-12 08:23:50,2024-02-01 17:28:40,001-822-246-7733x627,(229)032-1661,1609,282.54
824,287,2022-07-20 14:02:01,2024-01-12 10:23:32,505.560.7211x4345,4846886523,2900,243.67
825,42,2023-06-20 11:44:28,2022-11-08 12:30:57,(293)912-8584,(913)058-7609x2187,1790,463.07
826,654,2024-02-02 03:29:40,2022-03-03 10:45:17,494.605.9148x9479,2447149579,1268,164.57
827,567,2022-10-17 15:04:15,2023-02-16 01:48:21,795.846.3258,(858)311-8031,2638,236.51
828,864,2021-12-19 06:30:17,2022-05-12 21:49:40,+1-438-622-3242x06351,(801)433-3229x280,1752,460.99
829,719,2022-10-24 06:18:26,2023-09-28 03:12:34,001-875-595-7313,(639)737-1794x74783,2385,428.15
830,691,2023-02-13 09:43:26,2022-05-20 20:51:11,851-522-2077,(754)885-7078x676,2436,384.62
831,26,2022-10-06 11:11:58,2023-06-01 14:10:27,+1-466-029-4550x560,318.298.0125,2166,470.03
832,92,2022-05-11 08:27:21,2023-12-23 00:45:36,001-093-317-5433,652-979-7787x671,572,83.18
833,904,2023-06-24 21:14:59,2023-03-04 20:22:56,463-103-9419x96243,(584)613-5099,3571,101.63
834,913,2023-03-12 16:09:04,2024-04-26 05:13:16,(156)849-9948x91963,+1-695-510-8534x04128,767,247.31
835,674,2022-04-06 13:47:48,2024-03-20 11:00:59,2240928710,+1-367-680-4570x1181,2464,55.84
836,695,2022-05-25 09:52:15,2023-02-02 21:56:57,+1-361-705-5982,(171)306-2358x12126,2047,152.22
837,481,2023-01-30 08:45:45,2023-01-06 14:11:14,(598)154-1787x419,+1-253-073-5241,3582,26.17
838,247,2024-06-23 19:25:25,2023-03-22 21:11:53,269.242.4790,562-987-8980x31844,1694,14.59
839,738,2021-11-05 02:17:59,2023-10-28 01:30:13,+1-697-736-6058x9006,+1-743-903-2720x65007,408,286.75
840,973,2022-01-17 08:37:12,2022-05-03 18:51:46,(587)542-8889,581.666.6066x684,1854,11.14
841,785,2023-05-19 13:42:49,2022-12-20 15:33:43,396-560-4084,960-766-5558x68304,326,316.06
842,687,2022-03-07 03:18:54,2024-06-23 11:42:06,(278)431-7088,+1-782-812-4786x648,2162,183.14
843,521,2022-12-22 19:31:09,2023-01-10 06:37:14,737.640.5892x24907,087-399-5106x081,2430,235.67
844,125,2023-12-11 04:07:38,2021-11-30 04:23:23,379.076.3695,4322671844,881,239.56
845,918,2023-08-09 21:25:28,2022-08-26 14:45:04,001-258-294-9427x6252,587.747.7246,205,89.77
846,952,2022-10-12 16:37:11,2023-07-13 21:41:39,001-485-791-4846x20367,447-249-8553x37025,2839,298.87
847,884,2023-07-31 17:49:17,2023-03-10 15:34:56,836.250.7127x8309,+1-524-846-5505x70003,610,286.1
848,886,2023-04-07 07:37:45,2022-06-18 12:45:55,001-895-786-9420x902,(683)633-6528,909,152.59
849,509,2022-09-26 22:30:17,2023-10-24 21:45:08,001-024-661-7244x33652,(070)377-7096x64625,615,286.16
850,109,2021-12-18 01:28:38,2022-03-21 19:50:54,+1-790-608-3366x586,2406505620,2529,124.28
851,68,2022-05-04 18:24:34,2024-09-06 23:00:49,5886232584,(008)510-7017,830,158.51
852,499,2023-02-17 01:54:58,2022-10-23 16:30:13,+1-142-281-2647x14528,+1-639-047-0761x88360,1417,346.06
853,364,2023-03-21 12:52:15,2022-05-17 13:21:30,001-892-531-9689,+1-200-561-9312x87978,279,292.74
854,346,2023-11-14 17:48:13,2022-06-24 08:00:26,(407)998-6131x460,3583745814,792,304.24
855,834,2023-10-09 15:54:53,2023-03-14 05:45:13,+1-869-083-0679x1281,3918693702,2046,148.43
856,654,2022-04-28 08:22:33,2023-09-22 00:43:07,922.007.1166,(396)146-8719,608,387.8
857,807,2022-04-15 22:00:41,2023-07-12 18:05:02,643-251-9134x9577,+1-651-061-2917x930,1576,152.1
858,531,2022-04-13 20:01:45,2022-03-11 19:09:57,(471)539-7615x6600,(148)292-8730x5240,1426,456.4
859,322,2022-11-11 17:11:13,2023-12-08 09:12:24,460-814-3637x5054,944.602.6774x38323,2042,223.13
860,576,2021-12-08 11:06:59,2022-12-12 03:22:41,9733930108,462-915-9484x2752,1840,389.96
861,331,2021-12-09 22:30:48,2022-11-18 17:28:18,001-873-713-1742x0451,001-845-548-5438x1521,1709,393.1
862,713,2024-09-12 18:23:57,2024-06-15 02:13:31,(461)610-6796x4254,992-661-7357x0436,1122,200.7
863,759,2022-12-28 19:16:21,2024-05-26 02:24:15,955.165.7834,+1-683-167-7705x851,178,407.27
864,544,2022-01-31 21:43:41,2023-11-13 05:40:46,001-609-862-1471x289,+1-283-157-3462x70022,2989,262.29
865,532,2023-06-22 03:32:56,2023-04-12 02:32:15,914.997.5267x4754,0848069925,1714,466.68
866,817,2022-09-20 00:42:04,2022-11-20 18:27:20,001-968-931-9964x5746,(632)928-8134x76675,2235,56.39
867,287,2022-05-07 17:26:05,2023-11-04 19:32:27,750.671.0774,991-246-5132,2588,54.95
868,735,2021-10-11 08:39:20,2024-01-27 13:11:31,488.144.5942x1088,(257)462-4063x6819,1440,286.49
869,210,2022-10-08 14:26:38,2023-04-30 20:19:25,977-340-5783,309-223-4932,1775,379.66
870,345,2023-05-28 08:32:15,2022-07-10 08:59:27,248-430-2826,053-127-9197,2849,114.16
871,8,2024-08-12 15:43:37,2022-11-10 14:30:32,+1-593-660-5167,707-240-5829,472,89.06
872,935,2022-10-22 06:58:43,2022-01-29 12:07:47,001-316-485-8562x121,001-692-325-7546,119,342.36
873,268,2022-08-02 08:28:13,2022-01-30 02:39:27,(785)624-5524x1786,(039)731-9468,1736,234.22
874,151,2023-07-05 15:56:44,2023-10-13 15:38:49,413.180.3874x679,+1-656-991-3792x85991,496,312.45
875,429,2022-01-30 17:39:16,2024-06-08 00:55:12,592-402-4932x436,263-484-9848x6103,1500,390.43
876,786,2023-06-14 06:40:54,2022-05-17 16:32:34,324-073-0004,676.556.0420x41864,167,318.21
877,847,2022-09-11 19:50:50,2024-07-21 19:39:23,012-590-3183,7675138283,2975,84.28
878,803,2022-03-08 09:35:12,2023-10-25 10:31:32,001-738-699-3003,1068556388,2737,286.62
879,573,2023-02-09 08:21:37,2024-03-27 12:29:32,158.422.7984x8392,(637)579-3090,2630,101.9
880,695,2022-11-20 23:49:20,2022-03-25 09:36:47,(146)135-2787,3208645378,2043,219.53
881,956,2021-11-03 15:05:28,2023-12-20 05:32:10,226-055-8144x182,211.545.9752x2480,1513,346.97
882,58,2024-04-26 02:37:50,2024-04-06 03:25:23,001-207-812-4913x51786,+1-393-184-1303x1161,2744,334.29
883,590,2024-07-24 21:48:45,2023-09-17 16:00:44,(382)995-8316x463,+1-885-879-1664x932,1987,301.43
884,158,2024-01-27 05:53:43,2022-11-10 01:13:44,915-675-9755,855.418.5077x79990,3201,172.53
885,656,2023-01-27 05:43:31,2022-09-11 02:17:29,179-643-4062,747.807.5268,3550,45.61
886,931,2022-02-18 21:53:33,2024-06-27 03:10:34,+1-321-069-0199x539,+1-511-315-2378,2898,319.85
887,458,2023-10-22 07:07:28,2023-10-19 05:08:08,+1-357-008-6030x4807,548.885.3466x046,1665,110.3
888,980,2022-05-04 01:13:44,2024-09-03 11:05:52,(998)629-4611x30382,001-098-447-8271x82558,2415,224.05
889,21,2023-08-19 08:47:47,2021-10-28 11:02:53,(672)131-9829x1809,001-203-018-9371,488,209.28
890,93,2024-08-16 19:10:14,2024-04-29 06:14:11,537.677.1967x2790,1102288414,2405,182.9
891,199,2023-11-29 22:58:23,2023-09-25 14:46:35,707-473-5634x620,001-422-711-0892x4506,767,102.1
892,790,2023-06-08 21:03:33,2024-04-20 21:51:22,(671)656-1680x17456,563-472-1540x35304,1530,151.98
893,19,2024-08-11 04:46:50,2024-03-12 15:35:14,457.765.3346x6102,935.805.3105x348,3521,16.87
894,820,2024-06-16 12:07:10,2022-10-22 13:06:32,001-203-697-9070x43855,630-431-1963x0638,325,418.97
895,254,2022-02-03 21:12:03,2023-12-21 13:18:00,001-245-088-1397,(333)113-1032x559,2611,25.04
896,717,2024-07-17 17:54:31,2022-09-28 06:26:47,140.603.3984x797,+1-263-147-6574,2439,496.34
897,90,2021-10-14 20:28:11,2022-01-22 23:32:34,987.830.0082x100,001-914-219-5594x45315,3390,71.02
898,136,2024-09-29 23:23:43,2022-12-19 21:04:02,+1-697-234-7193x75036,+1-352-148-8542x94458,2575,65.88
899,779,2022-08-14 13:06:41,2023-02-26 16:19:48,525-245-6595,7487321761,1655,193
900,12,2024-06-19 02:53:52,2024-04-12 12:40:17,001-914-794-4074x8500,580-817-9740x1060,2577,475.85
901,802,2023-12-22 21:06:37,2023-08-18 00:23:26,709-620-2200,8987008763,854,192.15
902,119,2022-06-23 21:04:38,2023-05-20 17:08:47,(344)239-0412x028,870.344.4465,739,155.49
903,565,2023-04-15 03:24:02,2023-11-02 01:43:17,910.796.6466x872,(963)560-7551,1560,454.87
904,520,2023-06-14 16:16:48,2023-04-17 16:28:41,(844)003-5751x0630,751-117-7133,2599,123.38
905,483,2022-08-19 16:12:44,2022-10-31 15:42:32,262-942-4431,001-927-780-5131x379,744,24.03
906,483,2023-03-15 06:03:46,2022-05-30 00:48:52,+1-828-022-4087x03295,+1-562-093-6521x9886,827,367.97
907,143,2022-11-20 09:52:14,2024-02-11 09:07:02,(491)591-9245x084,001-477-870-3560x552,817,370
908,410,2022-12-01 15:40:13,2022-05-09 07:37:09,(288)744-9047,139-294-2128,3158,354.91
909,146,2023-03-29 06:44:13,2023-11-03 19:47:20,786-152-9279x986,(727)489-5042x412,1077,15.26
910,389,2022-11-15 21:32:21,2023-10-07 15:34:55,001-609-046-2485x15373,519-097-0699x64362,299,310.22
911,632,2022-06-02 01:38:10,2023-05-01 02:10:00,+1-447-017-3931x57136,+1-727-536-7691x0374,1948,434.56
912,852,2022-02-22 20:50:05,2023-10-28 03:26:15,(191)297-8906x8219,071-869-9610,3499,381.1
913,929,2023-11-09 20:13:31,2024-05-10 14:38:08,(361)762-0648x7587,703-335-1572x04040,2038,314.53
914,45,2022-06-12 10:18:43,2023-07-05 03:07:17,001-186-249-9224x0067,839.878.6012x960,2238,271.14
915,528,2022-02-15 01:40:27,2023-09-14 18:59:37,446-070-3107x32874,001-887-321-9827x290,2223,138.74
916,53,2021-12-26 17:49:10,2023-02-23 10:27:32,015-765-2750x103,(244)881-7884x49105,1629,250.12
917,523,2024-08-14 11:30:05,2022-08-11 04:52:10,001-010-508-3885,692-642-2325x38315,3423,79.97
918,239,2022-07-08 14:53:48,2022-09-28 12:54:41,001-617-361-2402,+1-083-688-3159,1355,25.2
919,293,2023-10-16 01:30:32,2024-09-29 15:09:02,485-212-1864,001-158-275-7843,1538,332.89
920,944,2023-08-26 20:29:30,2021-11-18 10:10:46,001-183-437-4058x00962,(669)624-9673x3584,1251,42.79
921,535,2023-09-05 07:14:33,2024-05-13 22:50:13,087.374.4062x39503,+1-037-239-2570x36836,185,311.03
922,99,2021-10-27 03:32:35,2024-02-23 04:44:52,(336)385-5519x12092,(464)234-7471x086,882,287.04
923,674,2021-11-12 06:12:48,2022-09-21 22:09:52,799-797-1456x575,001-026-786-9627x55961,2359,265.42
924,879,2024-07-08 17:36:37,2023-02-02 19:59:29,455-888-7713,398.284.6117x2360,2633,462.84
925,58,2023-05-05 01:32:09,2023-02-06 08:32:10,(642)045-7931,686-908-7072x933,2554,144.51
926,529,2023-08-10 07:30:40,2024-07-13 04:05:43,070-463-8959x4100,001-427-373-8357x249,1198,66.07
927,633,2024-07-10 04:06:22,2021-11-12 15:47:15,626-780-0853x6910,(132)290-0717x993,218,168.6
928,369,2022-07-08 01:18:07,2022-05-05 14:07:00,(350)095-5689,001-649-136-2706x9075,1512,320.63
929,138,2023-11-05 23:52:47,2022-06-24 08:28:16,126-816-1684x21311,+1-924-722-1750,1913,325.34
930,907,2024-01-11 08:00:55,2024-06-20 16:09:42,(612)161-9530,+1-149-249-3093,2375,253.22
931,955,2022-07-01 19:02:51,2022-10-23 13:16:51,(971)777-8480x5507,+1-432-465-3038x4434,2026,121.67
932,258,2023-11-07 10:46:17,2024-03-23 01:03:56,072-467-3367x009,442-307-7770x202,2122,284.09
933,222,2024-08-05 19:13:45,2024-02-13 23:43:45,+1-807-145-7391x6202,001-472-779-5139x9097,2481,185.62
934,558,2022-10-26 18:42:10,2021-11-28 18:35:13,+1-794-324-3539x60907,993-087-7244x5802,1383,28.04
935,7,2024-08-23 22:15:06,2022-06-04 07:01:24,(107)714-3730x742,800-319-1646,1328,113.05
936,848,2024-07-24 05:56:32,2024-08-06 08:28:05,393.880.4833x7652,(049)910-5383,3020,449.04
937,371,2022-01-05 19:31:20,2022-04-04 04:55:50,874.813.4853x0588,849.580.7484,2288,140.47
938,268,2022-10-08 22:28:28,2023-08-28 00:49:47,+1-972-171-2603,001-375-336-6762,1486,402.62
939,167,2023-07-02 21:55:32,2022-05-18 23:04:58,(395)215-3573x01077,598-618-2110,2799,233.02
940,107,2024-05-11 03:19:12,2024-09-25 07:17:30,001-783-048-4783,(048)467-0711,253,25.03
941,31,2022-10-29 06:50:08,2024-08-31 11:45:35,254.278.3747x7134,+1-936-234-4981x888,2141,345.24
942,874,2023-01-11 10:09:53,2023-11-04 12:38:25,291-607-5247x37170,(556)795-5265x431,271,286.07
943,176,2024-03-11 12:57:32,2023-09-29 06:34:55,642-964-5846x907,001-963-862-3730,662,490.43
944,731,2024-07-21 13:35:36,2023-04-24 06:29:05,(743)487-9395x996,+1-210-552-5117x978,648,183.7
945,286,2022-01-31 11:06:53,2024-02-13 11:33:07,+1-803-372-4809x33325,(678)387-0055,2456,373.69
946,319,2021-12-31 15:51:35,2021-11-06 22:42:17,+1-077-878-9294x948,2945000957,3292,432.26
947,700,2023-07-13 12:32:24,2023-04-06 00:56:26,985-411-9837,(060)845-0650x5383,3409,264.31
948,766,2022-10-13 12:50:27,2022-05-30 23:17:17,(048)479-2826x559,222.809.7319x4385,2444,340.97
949,580,2024-08-26 09:01:13,2022-12-19 03:47:09,001-848-424-0859,244-887-1136x574,518,488.8
950,653,2024-06-12 03:34:55,2022-12-10 22:43:27,(412)980-5714,(471)136-7072x65309,2174,373.63
951,520,2022-05-05 21:39:12,2022-09-18 23:44:56,(882)971-4557,169-346-8103,1165,419.65
952,418,2021-12-31 22:34:12,2022-02-21 23:39:44,(756)889-4588,001-539-849-5778x34724,2873,54.18
953,87,2024-09-12 18:40:32,2024-03-03 18:32:42,001-654-060-7880x766,+1-140-423-5311x469,396,240.82
954,394,2022-05-13 16:06:17,2024-01-10 11:51:11,(879)679-1453,001-105-125-4314,2858,423.17
955,652,2022-02-13 09:21:51,2023-05-08 23:26:22,(666)440-1146x02933,(683)446-0893x7562,3480,236.76
956,394,2022-09-16 09:11:00,2022-06-14 04:37:14,(435)836-5502x118,001-338-877-5367x6371,1732,354.8
957,185,2022-03-03 21:19:11,2023-06-30 13:20:53,(378)442-3428x40252,(659)822-6969x144,472,429.54
958,790,2023-10-27 13:47:27,2023-12-03 15:16:32,083-396-2672,774-696-4410x6461,623,394.18
959,847,2024-07-31 04:36:34,2024-08-06 14:48:09,001-268-976-1867x0821,001-472-286-6167,1373,433.08
960,981,2022-04-28 19:01:35,2022-08-03 05:30:07,718.510.9685x39144,5976404526,1098,133.38
961,543,2021-10-17 17:15:10,2021-12-18 02:13:24,5967019288,001-431-706-4609,2339,325.8
962,871,2022-05-11 00:05:02,2022-03-10 23:28:29,(248)486-1437x22191,(804)062-1255,3024,356.37
963,681,2022-09-09 08:38:27,2024-08-23 18:47:42,705-612-5903x4650,421-347-0168,419,33.26
964,945,2022-03-10 02:17:31,2023-06-14 22:43:47,+1-172-526-1947x9312,262-049-9550,2635,166.24
965,415,2023-04-21 06:43:29,2023-02-08 09:08:50,(989)583-3337x4907,(511)672-1724,2683,347.84
966,357,2023-09-18 16:57:24,2024-08-17 17:29:42,343.182.8484,796-663-9018,1609,492.94
967,708,2023-05-03 03:26:17,2021-12-19 06:14:33,+1-021-727-5329x1924,1933902312,51,117.83
968,20,2022-03-24 10:29:27,2022-03-07 19:26:37,001-574-701-9323x9285,001-488-055-2670x02262,2688,196.47
969,541,2024-02-07 04:46:31,2023-07-26 12:08:14,+1-054-365-4232x9109,(797)345-7203x17207,744,53.3
970,712,2021-12-14 07:14:17,2022-05-07 16:19:59,447-255-0609x4546,853.472.8887x1956,1788,403.45
971,667,2024-07-19 14:56:22,2024-05-26 03:39:46,+1-040-679-3717x70562,(438)537-6558x91273,2936,488.3
972,425,2022-02-13 18:10:00,2022-03-01 16:06:23,(628)656-2837,(945)442-6203x265,1725,391.26
973,765,2023-11-27 06:11:24,2023-06-15 02:16:07,(770)294-6400x436,2472627171,131,144.44
974,954,2022-12-31 05:04:22,2023-11-11 16:27:36,714-753-6754x2615,200-784-7760,368,55.4
975,934,2022-07-20 13:52:34,2022-01-23 11:51:50,1746439276,+1-721-672-9840x3923,2859,299.47
976,587,2024-02-17 15:20:15,2021-12-31 07:45:37,8910293372,(761)370-9662,3077,283.56
977,218,2021-11-10 09:13:28,2022-09-24 16:08:44,078.444.6305,+1-417-289-6712,2084,364.37
978,270,2022-08-10 02:59:49,2023-03-04 04:04:02,001-694-732-8842x1413,469.163.0370,1459,205.53
979,821,2024-08-15 09:34:39,2023-08-17 18:18:38,507-199-4899,266.172.1113x532,3201,43.84
980,127,2024-08-30 00:25:45,2022-03-08 01:57:55,001-998-931-3693x87006,4670393770,3244,94.49
981,862,2024-05-15 11:24:23,2024-01-18 05:57:05,402-228-1411x0609,+1-534-746-4390,2370,56.52
982,204,2021-11-13 14:08:49,2023-12-22 21:15:54,(946)555-6555x9276,+1-727-265-1052x437,144,184.7
983,650,2023-05-18 21:36:59,2023-11-25 20:15:17,219.503.7550x585,(488)276-6287,1755,387.32
984,669,2023-03-03 16:49:40,2023-08-10 12:54:52,001-979-705-6800x334,(288)547-2747x695,1212,223.41
985,332,2024-06-14 22:48:11,2023-12-03 20:52:08,001-862-243-0371x634,(979)298-6816,2503,331.89
986,508,2023-10-06 09:30:36,2023-03-21 02:04:33,583.197.6408x77137,774.393.5763,3385,118.07
987,538,2022-03-25 08:12:32,2024-06-11 18:21:27,+1-583-683-5020x0777,745-029-4459x287,1084,147.29
988,90,2024-01-13 20:33:26,2022-06-04 00:18:19,380-286-8339x053,(209)915-4788x453,3000,153.9
989,313,2022-02-19 07:30:29,2023-04-04 12:26:32,307-325-6124,(694)254-2164,2956,377.08
990,136,2024-04-09 12:35:03,2022-08-04 01:57:02,+1-196-076-9949x387,961.252.0488,3085,23.77
991,315,2023-10-29 14:44:49,2024-01-08 06:06:55,215.870.9979x710,692-341-6893x234,1506,119.27
992,324,2023-10-03 04:53:02,2022-05-04 13:45:26,001-301-770-8883x45039,(906)352-0513x477,2213,270.6
993,841,2022-01-19 12:43:59,2024-09-20 06:43:34,684.339.8762x316,001-584-802-3169,513,226.41
994,188,2022-09-26 09:49:47,2024-04-29 21:49:13,786-067-0566x627,336-919-8063x201,1313,97.36
995,524,2022-03-08 00:08:56,2024-09-06 15:28:38,001-494-530-8639x3726,745-399-0585x358,2422,164.22
996,910,2023-06-29 01:19:29,2024-02-03 11:23:09,001-786-951-8376x722,+1-940-368-5319x856,1136,157.54
997,420,2023-02-11 01:38:31,2022-05-02 05:05:19,719-728-0071x1085,(791)190-2624x52843,2221,247.54
998,566,2023-11-14 21:35:44,2024-04-14 15:05:33,381.381.5480x486,001-579-168-3204x8716,922,357.44
999,457,2024-03-13 11:18:39,2023-12-28 08:34:23,(499)983-5189x5621,605-546-5022x04645,90,440.44
1000,743,2021-10-25 23:07:45,2022-07-07 10:17:27,4029192811,6504625219,185,272.19
